seed,trial,h_legacy,h_fixed,err0_legacy_deg,err0_fixed_deg
3,46,10.0,10.0,0.6788063290284497,5.996737443503791e-05
3,47,0.575,0.9,2.99743737711072,0.00025052596007558265
3,48,1.25,0.8083333333333333,0.19036114540134583,0.00047852474716904064
3,49,0.30833333333333335,0.30833333333333335,4.812862037785444,0.005216259968177495
5,0,0.18333333333333332,0.8083333333333333,3.302634530857033,0.0005002825709832477
5,1,0.6666666666666666,10.0,1.9560588492545536,3.2720293964574334e-05
5,2,0.06666666666666667,0.08333333333333333,0.8547165294609808,0.003443871270213498
5,3,1.2583333333333333,1.6416666666666666,1.2968191345727378,0.0006097675071019136
5,4,0.49166666666666664,0.5,3.063987011147139,0.0004861221980659871
5,5,0.425,1.075,2.0863763259044275,0.0002579612261326331
5,6,10.0,10.0,1.828225978481827,9.034084487261671e-05
5,7,10.0,10.0,2.3386268871617015,0.00013953584406619605
5,8,0.15,1.0166666666666666,0.5761799500368153,0.0004737010282299741
5,9,1.7166666666666666,1.9583333333333333,0.9801221073594215,0.00022040732087330795
5,10,0.14166666666666666,0.8833333333333333,2.091225954561195,6.942955834478304e-05
5,11,0.15,0.19166666666666668,2.019331022097902,0.0017947565416072558
5,12,0.48333333333333334,0.55,0.5056344048127357,8.000340691864843e-05
5,13,0.7333333333333333,0.44166666666666665,1.0789144144082465,0.0002500781733989101
5,14,0.49166666666666664,0.5416666666666666,1.6462348880079611,0.0019229389658686805
5,15,0.13333333333333333,0.65,3.852766767308799,0.001556654957506178
5,16,4.183333333333334,10.0,2.1539991646804286,0.00043835479159821
5,17,10.0,10.0,1.6316076815818026,0.0003723144834133762
5,18,0.09166666666666666,0.175,2.1086577069224974,0.0018206347604131081
5,19,0.9083333333333333,1.625,6.336611182014746,0.0010071529711303407
5,20,6.033333333333333,5.191666666666666,3.8670810288873403,0.0006784727915416345
5,21,3.433333333333333,10.0,4.739245328849949,0.0005478185948046031
5,22,0.4166666666666667,0.6583333333333333,2.3114383337843383,0.0018334862244052594
5,23,10.0,10.0,1.4131878365874864,6.508903103502683e-05
5,24,2.8583333333333334,10.0,2.6251307648847777,0.00012302221687696398
5,25,0.058333333333333334,0.08333333333333333,1.0001823864303596,0.0019350139804459826
5,26,9.7,10.0,2.3891945339883516,8.873220762895012e-05
5,27,10.0,10.0,1.7630243606198353,0.0002398653478200179
5,28,10.0,10.0,0.689767580401431,7.390306407474544e-05
5,29,0.08333333333333333,0.10833333333333334,1.6406258215458482,0.0016922328147034051
5,30,10.0,10.0,1.132476725936655,5.4071460423221506e-05
5,31,10.0,10.0,1.0705974031793828,4.304640100083913e-05
5,32,10.0,10.0,1.500810868442578,0.00012077019801830985
5,33,10.0,10.0,2.4955193520206356,0.00018713931026713505
5,34,0.016666666666666666,0.13333333333333333,5.33290771909344,0.0023521087653304664
5,35,1.2083333333333333,1.7416666666666667,1.7665278802187256,0.00020583634422238024
5,36,0.06666666666666667,0.1,0.46032169183724814,0.0013345822079769418
5,37,10.0,10.0,1.4993254850375992,0.0003665877857683887
5,38,1.025,10.0,0.4161884507114588,0.00023616366590048168
5,39,10.0,10.0,1.8299098529539926,0.0005440976624786415
5,40,10.0,10.0,2.26655525823955,0.0002814558433878023
5,41,0.8166666666666667,1.55,3.812389695182565,0.0009693963786111447
5,42,0.14166666666666666,0.175,2.5284841005788903,0.00552173949851588
5,43,10.0,10.0,0.6540509350611001,0.0003711500195693448
5,44,0.18333333333333332,0.43333333333333335,4.5829041098763135,0.001959999315822027
5,45,0.125,0.19166666666666668,1.9670668143547843,0.0003899415628196924
5,46,10.0,10.0,0.6625131291992603,9.955822439949273e-05
5,47,9.708333333333334,10.0,2.9311872820090716,0.0002688492877603674
5,48,0.5583333333333333,0.5916666666666667,0.2272348810283897,0.0005171743300633172
5,49,0.425,0.38333333333333336,4.903773336351396,0.003043491690243701
8,0,1.5833333333333333,2.158333333333333,3.146892790946285,0.0010841585341252178
8,1,0.125,10.0,1.982519850607251,3.973571113955241e-05
8,2,0.14166666666666666,0.13333333333333333,0.9380252343009337,0.0022437000218683864
8,3,0.5,1.3166666666666667,1.3649387901397194,0.00019827501471274847
8,4,0.55,0.9,3.219775032316292,0.002171795638261935
8,5,0.08333333333333333,2.2416666666666667,1.9952086475346056,0.0005072251298343414
8,6,3.5,10.0,1.8594073442767725,4.101877878736078e-05
8,7,10.0,10.0,2.3640330311197784,0.00021956417242060633
8,8,0.2,2.091666666666667,0.562602159997594,2.7411363909299727e-05
8,9,1.3416666666666666,5.041666666666667,1.0017274584287394,0.00019603512314345114
8,10,1.15,2.3916666666666666,2.0476502646647705,0.0003661113430940464
8,11,0.2,1.7583333333333333,2.0833925162513482,0.0009479131074636366
8,12,0.14166666666666666,0.9083333333333333,0.5134943831536262,4.200011454928027e-05
8,13,0.15833333333333333,2.0833333333333335,1.0846531481260495,0.0003689463382337415
8,14,0.058333333333333334,0.375,1.6282266637206364,0.00046315094635903065
8,15,0.21666666666666667,0.30833333333333335,3.5404853504822316,0.001266065319103494
8,16,7.825,10.0,2.1691117421160513,0.0003287676733621517
8,17,10.0,10.0,1.671005169898691,2.9204218148852857e-05
8,18,0.4166666666666667,0.4666666666666667,2.0690615508069885,0.0011338852161920498
8,19,0.3,1.4916666666666667,6.396701945439712,0.0026162446529109248
8,20,3.191666666666667,4.35,3.8570295443394946,0.0005672960190641906
8,21,4.341666666666667,10.0,4.898082649467213,0.0004255933574895532
8,22,0.425,1.9416666666666667,2.2828937893509713,0.0018350627222306684
8,23,10.0,10.0,1.4140212258936642,0.00012141025727690329
8,24,1.0583333333333333,6.266666666666667,2.61170698588043,7.745262383592618e-05
8,25,0.11666666666666667,0.11666666666666667,1.2040734534567101,0.0006628972276563577
8,26,4.1,6.166666666666667,2.4519414981389422,9.786556571921209e-05
8,27,10.0,10.0,1.793359089058461,0.00014495079526377657
8,28,10.0,10.0,0.6867270503271224,0.00012672679529826113
8,29,0.15833333333333333,0.13333333333333333,1.465882420251697,0.0006622063647760822
8,30,10.0,10.0,1.094778636156126,1.4096167542099857e-05
8,31,3.825,10.0,1.0972257727390102,0.00020212136487174999
8,32,10.0,10.0,1.5364106922471406,0.0001706847582236158
8,33,10.0,10.0,2.4889634189177205,0.00017363836969695108
8,34,0.2916666666666667,0.31666666666666665,4.962041200060801,0.002205791721107792
8,35,1.85,2.75,1.7223611102467866,0.0003481560248694383
8,36,0.14166666666666666,0.15,0.4431640794977962,0.002270467432011011
8,37,1.2166666666666666,3.808333333333333,1.5080300138426808,0.00017606088994586317
8,38,10.0,10.0,0.44635881346723955,0.00018572990024132003
8,39,10.0,10.0,1.8361256533518862,0.0002912163730173037
8,40,10.0,10.0,2.2706612605246694,0.00014224126607916733
8,41,0.425,0.4166666666666667,3.828867258457676,0.0013210880757636855
8,42,0.06666666666666667,0.1,2.5287570639204207,0.003369766780024471
8,43,2.075,4.116666666666666,0.6992389969522249,0.00014217799147871445
8,44,0.39166666666666666,0.39166666666666666,4.295691704788373,0.0022848978611712477
8,45,0.44166666666666665,1.2333333333333334,1.937015954192017,0.0003533962086196834
8,46,10.0,10.0,0.6686493557718081,5.901304260546415e-05
8,47,4.891666666666667,10.0,3.0427466498612317,0.00015821793571597922
8,48,0.7666666666666667,0.65,0.23871561006588038,0.0005451906768240384
8,49,0.19166666666666668,0.275,4.534280338931726,0.0025240239237899276
